Trento Centro;[1] Uscita casello;2;2022-11-17 18:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 18:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 18:40:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 18:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 18:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 17:50:00.000
Trento Centro;[1] Uscita casello;3;2022-11-17 17:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 17:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 17:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 17:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 17:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 16:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 16:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 16:05:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 15:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 15:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 15:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 14:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 14:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 14:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 14:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 14:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 14:05:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 14:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 13:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:10:00.000
Trento Centro;[1] Uscita casello;3;2022-11-17 13:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 13:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 12:55:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 12:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 12:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 12:30:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 12:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 12:15:00.000
Trento Centro;[1] Uscita casello;3;2022-11-17 12:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 11:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 11:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 11:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 11:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 10:55:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 10:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 10:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 10:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:40:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 09:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 09:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 08:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 08:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 08:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 07:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 06:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 06:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 06:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 03:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 01:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 00:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 00:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 00:00:00.000
Trento Centro;[1] Uscita casello;3;2022-11-16 22:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 20:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 20:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 19:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 19:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 19:15:00.000
Trento Centro;[1] Uscita casello;5;2022-11-16 19:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 19:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:20:00.000
Trento Centro;[1] Uscita casello;3;2022-11-16 18:15:00.000
Trento Centro;[1] Uscita casello;2;2022-11-16 18:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-16 18:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 18:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 17:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 17:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 17:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-16 17:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 17:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 17:10:00.000
Trento Centro;[1] Uscita casello;6;2022-11-16 17:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 16:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 15:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 15:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 15:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 15:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-16 14:55:00.000
